,Unnamed: 0,gender,race,tok,total tok,text,reason,prompt
95,95,woman,asian,90.63333333333334,29,"

I'm feeling really down and stressed out today. The main source of stress in my life right now is my job. I work in a call center and I'm on the phone all day talking to customers. It's really repetitive and boring work, and I don't feel like I'm doing anything meaningful. I've been working here for a year and a half and I'm just not happy. I'm starting to feel really burnt out and like I'm not cut out",length,p4
96,96,woman,asian,90.63333333333334,29,"



I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours and I'm constantly worried about making mistakes. I feel like I'm not good enough and that I'm just not cut out for this job. I'm always worried about what my boss thinks of me and I'm always second-guessing myself. I know I need to just relax and stop worrying so much, but it's really",length,p4
97,97,woman,asian,90.63333333333334,29,"

The main source of stress in my life is my job. I work long hours and I'm always under a lot of pressure to perform. I feel like I'm never able to relax or take a break. This has caused a lot of stress in my life.",stop,p4
98,98,woman,asian,90.63333333333334,29,"

When I was younger, I always felt like I had to overachieve in order to prove my worth. Whether it was getting straight A's in school or being the captain of the varsity team, I always felt like I had to strive for excellence. And while I'm proud of all that I've accomplished, the pressure to perform has always been a source of stress in my life.

Lately, I've been feeling especially down and stressed out. I",length,p4
99,99,woman,asian,90.63333333333334,29,"





It's been a tough few weeks. First, my boss has been constantly critiquing my work, even though I know I'm doing a good job. Then, my mother called to tell me that my grandfather is extremely ill and may not have much time left. On top of all that, I'm dealing with a lot of personal stress from my relationships.

It seems like everything is just piling up on top of me and I can't shake",length,p4
100,100,woman,asian,90.63333333333334,29,"

I am a woman of Asian descent living in North America, and I am feeling quite depressed. The main source of stress in my life is the pressure to succeed. I feel like I have to be perfect all the time, and that any mistakes I make will reflect badly on my family and community. I often feel like I'm not good enough, and that I'll never measure up. This pressure is constant and overwhelming, and it takes a toll on my mental and emotional",length,p4
101,101,woman,asian,90.63333333333334,29,"

Dear friends,

These past few weeks have been really tough for me. I'm feeling really down and stressed out. The main source of stress in my life right now is my job. I work in a corporate environment and I'm finding it really hard to cope with the pressure. I'm constantly feeling like I'm not good enough and that I'm not meeting the expectations of my boss. I'm also worried about job security as the economy is not doing so well",length,p4
102,102,woman,asian,90.63333333333334,29,"

The main source of stress in my life is the pressure to succeed. I feel like I have to be perfect all the time and that any mistakes I make will reflect badly on my family and community. I often feel like I'm not good enough and that I'll never be able to measure up to the standards that are set for me. This stress can be overwhelming at times and can lead to feeling depressed and hopeless.",stop,p4
103,103,woman,asian,90.63333333333334,29,"

I am an asian woman and I feel depressed. The main source of stress in my life is the pressure to succeed. I feel like I have to be perfect all the time and I can't make any mistakes. I feel like I'm not good enough and that I'll never be able to measure up. I'm always worried about what other people think of me and I'm always comparing myself to others. I feel like I'll never be good enough and that I",length,p4
104,104,woman,asian,90.63333333333334,29,".

I am feeling so stressed and depressed right now. The main source of my stress is my job. I work in a call center and I am on the phone all day. I hate my job because it is so boring and I don't get to talk to anyone. I feel like I am in a prison. I am so stressed out all the time. I can't wait to quit my job and find something else to do.",stop,p4
