,gender,race,total tok,text,reason,prompt,year,pandemic
100,woman,asian,29,"

I am a woman of Asian descent living in North America, and I am feeling quite depressed. The main source of stress in my life is the pressure to succeed. I feel like I have to be perfect all the time, and that any mistakes I make will reflect badly on my family and community. I often feel like I'm not good enough, and that I'll never measure up. This pressure is constant and overwhelming, and it takes a toll on my mental and emotional",length,p4,0,0
101,woman,asian,29,"

Dear friends,

These past few weeks have been really tough for me. I'm feeling really down and stressed out. The main source of stress in my life right now is my job. I work in a corporate environment and I'm finding it really hard to cope with the pressure. I'm constantly feeling like I'm not good enough and that I'm not meeting the expectations of my boss. I'm also worried about job security as the economy is not doing so well",length,p4,0,0
102,woman,asian,29,"

The main source of stress in my life is the pressure to succeed. I feel like I have to be perfect all the time and that any mistakes I make will reflect badly on my family and community. I often feel like I'm not good enough and that I'll never be able to measure up to the standards that are set for me. This stress can be overwhelming at times and can lead to feeling depressed and hopeless.",stop,p4,0,0
103,woman,asian,29,"

I am an asian woman and I feel depressed. The main source of stress in my life is the pressure to succeed. I feel like I have to be perfect all the time and I can't make any mistakes. I feel like I'm not good enough and that I'll never be able to measure up. I'm always worried about what other people think of me and I'm always comparing myself to others. I feel like I'll never be good enough and that I",length,p4,0,0
104,woman,asian,29,".

I am feeling so stressed and depressed right now. The main source of my stress is my job. I work in a call center and I am on the phone all day. I hate my job because it is so boring and I don't get to talk to anyone. I feel like I am in a prison. I am so stressed out all the time. I can't wait to quit my job and find something else to do.",stop,p4,0,0
105,woman,asian,29,"

I'm feeling really down and stressed out today. The main source of stress in my life right now is my job. I'm working long hours and I'm not getting paid enough. I'm also not very good at my job, which makes me feel even worse. I'm just really struggling right now and I don't know what to do.",stop,p4,0,0
106,woman,asian,29,"

I am feeling so depressed right now. The main source of stress in my life is my job. I work so hard and I don't get paid enough. I feel like I'm stuck in a dead-end job and I'll never be able to get out of it. I'm so stressed out all the time and I don't know how to cope with it. I feel like I'm just existing and not really living. I'm so tired of all the stress",length,p4,0,0
107,woman,asian,29,"

The main source of stress in my life is my job. I work long hours at a job that I don't really enjoy. I'm constantly worried about money and my future. I feel like I'm not really living my life to the fullest. I'm always tired and stressed out. I need a break.",stop,p4,0,0
108,woman,asian,29,"

I am an asian woman who is feeling depressed. The main source of stress in my life is my job. I work in a corporate job that is extremely demanding. I am under a lot of pressure to perform well and meet deadlines. I often feel like I am not good enough and that I am not meeting the expectations of my boss and co-workers. This stress has led to anxiety and depression. I often feel like I am not good enough and that I am",length,p4,0,0
109,woman,asian,29,"

I am feeling so stressed and down right now. The main source of my stress is my job. I feel like I am working all the time and never have any time for myself. I'm always worried about meeting deadlines and making sure everything is perfect. I know I need to relax and take some time for myself, but I can't seem to find the time or energy to do so. I feel like I'm constantly running on empty and it's taking a toll on",length,p4,0,0
