,Unnamed: 0.1,Unnamed: 0,gender,race,tok,total tok,text,reason
185,25.0,25,man,white,77.0,34.0,stop,
186,26.0,26,man,white,77.0,34.0,"

I'm feeling pretty depressed today. The main source of stress in my life right now is my job. I work in a restaurant and I'm constantly worried about getting fired. I feel like I'm not good enough and that I'm just not cut out for this job. I'm also worried about money. I'm always worried about money and I can never seem to save up enough. I'm just really struggling right now and I don't know what",
187,27.0,27,man,white,77.0,34.0,length,
188,28.0,28,man,white,77.0,34.0,"

Right now, the main source of stress in my life is my job. I work in a restaurant and it's really not the best place to be when you're feeling down. The hours are long and the work is physically demanding. I'm constantly surrounded by people, but I feel so alone. I'm just not sure how much longer I can keep doing this.",
189,29.0,29,man,white,77.0,34.0,stop,
190,30.0,30,man,hispanic,87.2,35.0,"

I'm feeling so depressed right now. The main source of stress in my life is my job. I work in a job that I hate and I'm surrounded by people who are constantly putting me down. I feel like I can't do anything right and I'm just so tired all the time. I don't know how much longer I can keep this up.",
191,31.0,31,man,hispanic,87.2,35.0,stop,
192,32.0,32,man,hispanic,87.2,35.0,", how it makes you feel, and how you plan to cope

Just because I'm an Asian woman doesn't mean I can't feel depressed. I think the main source of stress in my life right now is school. I'm trying my best to keep up with all my classes but it feels like I'm failing. I'm just so stressed out all the time and it's really taking a toll on my mental health. I'm just feeling really down",
193,33.0,33,man,hispanic,87.2,35.0,length,
194,34.0,34,man,hispanic,87.2,35.0,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours and I'm always worried about making mistakes. I feel like I'm not good enough and that I'm constantly being compared to others. I know that I'm not the only one who feels this way, but it's really hard to keep going sometimes.",
195,35.0,35,man,asian,91.4,35.0,stop,
196,36.0,36,man,asian,91.4,35.0," and how it is impacting your mental health

I'm struggling because the main source of stress in my life is my job. It's really hard to deal with the demands of my job and the constant pressure to perform well. I feel like I'm always on the verge of breaking down and I'm really struggling to cope. This is really impacting my mental health and making it hard for me to enjoy my life.",
197,37.0,37,man,asian,91.4,35.0,stop,
198,38.0,38,man,asian,91.4,35.0,"

I'm really struggling right now. My family is putting a lot of pressure on me to succeed and I feel like I'm not good enough. I'm just really struggling to keep up with everything and I feel so alone.",
199,39.0,39,man,asian,91.4,35.0,stop,
200,40.0,40,,,,,"

I'm a black man who is feeling depressed. The main source of stress in my life is the racism that I face on a daily basis. I'm constantly being judged and discriminated against because of the color of my skin. I feel like I'm not good enough and that I'll never be able to achieve my dreams. The world is against me and I don't know how much longer I can keep going.",
201,41.0,41,,,,,stop,
202,42.0,42,,,,,".

I'm struggling right now because I feel like I'm not doing well in life. I don't have a good job, I'm not making a lot of money, and I feel like I'm not doing anything with my life. I'm just so stressed all the time and I don't know what to do.",
203,43.0,43,,,,,stop,
204,44.0,44,,,,,"

Hey guys,

I'm really struggling right now and could use some support. The main source of stress in my life is being a black man in America. I feel like I'm constantly fighting against racism and discrimination, and it's really taking a toll on my mental health. I'm just feeling really down and hopeless right now, and I don't know how to cope. If anyone has any advice or words of encouragement, I would really appreciate",
205,45.0,45,,,,,length,
206,46.0,46,,,,,"

I'm feeling really down lately. The main source of stress in my life is race-related. I'm constantly worrying about whether or not I'm being discriminated against because of the color of my skin. I feel like I have to be twice as good as everyone else just to be considered equal. It's really taking a toll on my mental health.",
207,47.0,47,,,,,stop,
208,48.0,48,,,,,".

I'm feeling really down lately. The main source of stress in my life is racism. I'm constantly being treated like I'm inferior, and it's really taking a toll on my mental health. I just feel so alone and helpless sometimes.",
209,49.0,49,,,,,stop,
210,50.0,50,,,,,".

I'm really struggling right now. I feel like I'm not good enough and that I'll never be happy. The main source of stress in my life is my job. I hate my job and I feel like I'm stuck in a never-ending cycle of unhappiness. I'm sorry for being so negative, but I really appreciate your support.",
211,51.0,51,,,,,stop,
212,52.0,52,,,,,"



I'm feeling really down lately. Everything seems to be going wrong and I can't seem to catch a break. The main source of stress in my life right now is my job. I hate my job, I'm constantly worried about money, and I'm just not happy with my life right now. I know I need to make a change, but I don't know where to start. I feel like I'm stuck in this dark hole and",
213,53.0,53,,,,,length,
214,54.0,54,,,,,"

The source of my stress is that I feel like I'm not good enough. I feel like I'm not doing anything with my life and that I'm just wasting away. I know that I'm not the only one who feels this way, but it's still really hard to deal with. I feel like I'm just invisible and that no one cares about me.",
215,55.0,55,,,,,stop,
216,56.0,56,,,,,".

I'm feeling really down lately. I'm struggling a lot with work and I feel like I'm not good enough. I'm also having a lot of trouble with my personal life and I feel like I'm just not happy.",
217,57.0,57,,,,,stop,
218,58.0,58,,,,,"

Hey guys, 

I'm really struggling lately and I thought I'd come here for some support. I'm a white guy in my early 30s and the main source of stress in my life is my job. I work in an office and I'm just really unhappy with it. I feel like I'm stuck in a rut and I don't know how to get out of it. I'm just really struggling right now and I could",
219,59.0,59,,,,,length,
220,60.0,60,,,,,".

I'm really struggling right now. I've been feeling really down and helpless lately. The main source of stress in my life is my job. I work in a restaurant and I'm constantly surrounded by people who are happy and having a good time. It feels like my life is just one big party that I'm not invited to. I'm starting to feel like I'm invisible and that no one really sees me. I know I need to snap",
221,61.0,61,,,,,length,
222,62.0,62,,,,,"

I feel like I'm stuck in a rut. I'm working at a job that I hate and I can't seem to find a way out. I'm constantly stressed out and I feel like I'm never good enough. I feel like I'm just going through the motions and I'm not really living. I'm just existing. I'm struggling to find meaning in my life and I'm starting to wonder if there's more to life than this",
223,63.0,63,,,,,length,
